County,State,Value,Category Range,Year
Lincoln,MS,363.3,329.3 - 1136.3 (644),2016-2018
Lincoln,WV,411.9,329.3 - 1136.3 (644),2016-2018
Lincoln,OK,491.7,329.3 - 1136.3 (644),2016-2018
Linn,KS,129.4,37.8 - 172.3 (647),2016-2018
Linn,MO,189.7,172.4 - 215.1 (641),2016-2018
Linn,IA,202.8,172.4 - 215.1 (641),2016-2018
Linn,OR,307.8,263.4 - 329.2 (643),2016-2018
Lipscomb,TX,421,329.3 - 1136.3 (644),2016-2018
Litchfield,CT,147.1,37.8 - 172.3 (647),2016-2018
Little River,AR,599.9,329.3 - 1136.3 (644),2016-2018
Live Oak,TX,199.3,172.4 - 215.1 (641),2016-2018
Livingston,LA,49.4,37.8 - 172.3 (647),2016-2018
Livingston,NY,132.8,37.8 - 172.3 (647),2016-2018
Livingston,MI,171.3,37.8 - 172.3 (647),2016-2018
Livingston,KY,199.5,172.4 - 215.1 (641),2016-2018
Livingston,MO,200.5,172.4 - 215.1 (641),2016-2018
Livingston,IL,299.5,263.4 - 329.2 (643),2016-2018
Llano,TX,203.5,172.4 - 215.1 (641),2016-2018
Logan,KS,135.8,37.8 - 172.3 (647),2016-2018
Logan,ND,177.1,172.4 - 215.1 (641),2016-2018
Logan,NE,183,172.4 - 215.1 (641),2016-2018
Logan,IL,220.3,215.2 - 263.3 (645),2016-2018
Logan,CO,251.6,215.2 - 263.3 (645),2016-2018
Logan,OH,255.2,215.2 - 263.3 (645),2016-2018
Logan,AR,314.3,263.4 - 329.2 (643),2016-2018
Logan,KY,397.7,329.3 - 1136.3 (644),2016-2018
Logan,OK,454.9,329.3 - 1136.3 (644),2016-2018
Logan,WV,666.9,329.3 - 1136.3 (644),2016-2018
Loiza,PR,346.4,329.3 - 1136.3 (644),2016-2018
Long,GA,95,37.8 - 172.3 (647),2016-2018
Lonoke,AR,412.7,329.3 - 1136.3 (644),2016-2018
Lorain,OH,210.8,172.4 - 215.1 (641),2016-2018
Los Alamos,NM,183,172.4 - 215.1 (641),2016-2018
Los Angeles,CA,231.7,215.2 - 263.3 (645),2016-2018
Loudon,TN,236.1,215.2 - 263.3 (645),2016-2018
Loudoun,VA,77.8,37.8 - 172.3 (647),2016-2018
Louisa,VA,118.1,37.8 - 172.3 (647),2016-2018
Louisa,IA,214.3,172.4 - 215.1 (641),2016-2018
Loup,NE,373.2,329.3 - 1136.3 (644),2016-2018
Love,OK,521.9,329.3 - 1136.3 (644),2016-2018
Loving,TX,282.9,263.4 - 329.2 (643),2016-2018
Lowndes,AL,304.3,263.4 - 329.2 (643),2016-2018
Lowndes,GA,453.1,329.3 - 1136.3 (644),2016-2018
Lowndes,MS,725.5,329.3 - 1136.3 (644),2016-2018
Lubbock,TX,430.7,329.3 - 1136.3 (644),2016-2018
Lucas,IA,235.1,215.2 - 263.3 (645),2016-2018
Lucas,OH,307.5,263.4 - 329.2 (643),2016-2018
Luce,MI,159.7,37.8 - 172.3 (647),2016-2018
Lumpkin,GA,193.5,172.4 - 215.1 (641),2016-2018
Luna,NM,171.4,37.8 - 172.3 (647),2016-2018
Lunenburg,VA,269.2,263.4 - 329.2 (643),2016-2018
Luquillo,PR,374.5,329.3 - 1136.3 (644),2016-2018
Luzerne,PA,235.2,215.2 - 263.3 (645),2016-2018
Lycoming,PA,269.5,263.4 - 329.2 (643),2016-2018
Lyman,SD,212.8,172.4 - 215.1 (641),2016-2018
Lynchburg,VA,188.6,172.4 - 215.1 (641),2016-2018
Lynn,TX,425.9,329.3 - 1136.3 (644),2016-2018
Lyon,KS,121.6,37.8 - 172.3 (647),2016-2018
Lyon,MN,133.5,37.8 - 172.3 (647),2016-2018
Lyon,IA,187.1,172.4 - 215.1 (641),2016-2018
Lyon,KY,269.8,263.4 - 329.2 (643),2016-2018
Lyon,NV,316.4,263.4 - 329.2 (643),2016-2018
Mackinac,MI,179.5,172.4 - 215.1 (641),2016-2018
Macomb,MI,231.8,215.2 - 263.3 (645),2016-2018
Macon,MO,85.3,37.8 - 172.3 (647),2016-2018
Macon,IL,123.6,37.8 - 172.3 (647),2016-2018
Macon,NC,161.1,37.8 - 172.3 (647),2016-2018
Macon,AL,207.8,172.4 - 215.1 (641),2016-2018
Macon,TN,325.2,263.4 - 329.2 (643),2016-2018
Macon,GA,327.7,263.4 - 329.2 (643),2016-2018
Macoupin,IL,227.7,215.2 - 263.3 (645),2016-2018
Madera,CA,356,329.3 - 1136.3 (644),2016-2018
Madison,NC,119.3,37.8 - 172.3 (647),2016-2018
Madison,KY,128.6,37.8 - 172.3 (647),2016-2018
Madison,ID,135.3,37.8 - 172.3 (647),2016-2018
Madison,MT,138,37.8 - 172.3 (647),2016-2018
Madison,VA,150.3,37.8 - 172.3 (647),2016-2018
Madison,IL,187.9,172.4 - 215.1 (641),2016-2018
Madison,GA,204.5,172.4 - 215.1 (641),2016-2018
Madison,AL,208.3,172.4 - 215.1 (641),2016-2018
Madison,IA,245.3,215.2 - 263.3 (645),2016-2018
Madison,NY,247.8,215.2 - 263.3 (645),2016-2018
Madison,FL,255,215.2 - 263.3 (645),2016-2018
Madison,OH,259.2,215.2 - 263.3 (645),2016-2018
Madison,MO,275.8,263.4 - 329.2 (643),2016-2018
Madison,NE,279.4,263.4 - 329.2 (643),2016-2018
Madison,TN,293.5,263.4 - 329.2 (643),2016-2018
Madison,TX,350.5,329.3 - 1136.3 (644),2016-2018
Madison,IN,369,329.3 - 1136.3 (644),2016-2018
Madison,LA,374.2,329.3 - 1136.3 (644),2016-2018
Madison,MS,503.6,329.3 - 1136.3 (644),2016-2018
Madison,AR,533.2,329.3 - 1136.3 (644),2016-2018
Magoffin,KY,314.3,263.4 - 329.2 (643),2016-2018
Mahaska,IA,227.4,215.2 - 263.3 (645),2016-2018
Mahnomen,MN,324.3,263.4 - 329.2 (643),2016-2018
Mahoning,OH,212.8,172.4 - 215.1 (641),2016-2018
Major,OK,548.9,329.3 - 1136.3 (644),2016-2018
Malheur,OR,163.6,37.8 - 172.3 (647),2016-2018
Manassas,VA,167.2,37.8 - 172.3 (647),2016-2018
Manassas Park,VA,88.2,37.8 - 172.3 (647),2016-2018
Manatee,FL,204.2,172.4 - 215.1 (641),2016-2018
Manati,PR,329.8,329.3 - 1136.3 (644),2016-2018
Manistee,MI,216.4,215.2 - 263.3 (645),2016-2018
Manitowoc,WI,150.7,37.8 - 172.3 (647),2016-2018
Marathon,WI,272.9,263.4 - 329.2 (643),2016-2018
Marengo,AL,152.1,37.8 - 172.3 (647),2016-2018
Mariana Islands,MP,411.4,329.3 - 1136.3 (644),2016-2018
Maricao,PR,288.6,263.4 - 329.2 (643),2016-2018
Maricopa,AZ,246.3,215.2 - 263.3 (645),2016-2018
Maries,MO,225.2,215.2 - 263.3 (645),2016-2018
Marin,CA,151.6,37.8 - 172.3 (647),2016-2018
Marinette,WI,361.5,329.3 - 1136.3 (644),2016-2018
Marion,AL,124.1,37.8 - 172.3 (647),2016-2018
Marion,MS,154.9,37.8 - 172.3 (647),2016-2018
Marion,KS,166.1,37.8 - 172.3 (647),2016-2018
Marion,IA,189.9,172.4 - 215.1 (641),2016-2018
Marion,AR,208,172.4 - 215.1 (641),2016-2018
Marion,MO,218.5,215.2 - 263.3 (645),2016-2018
Marion,OR,229.9,215.2 - 263.3 (645),2016-2018
Marion,IN,268.6,263.4 - 329.2 (643),2016-2018
Marion,IL,283.7,263.4 - 329.2 (643),2016-2018
Marion,FL,295.5,263.4 - 329.2 (643),2016-2018
Marion,KY,295.5,263.4 - 329.2 (643),2016-2018
Marion,TN,305.8,263.4 - 329.2 (643),2016-2018
Marion,SC,322.6,263.4 - 329.2 (643),2016-2018
Marion,WV,333.2,329.3 - 1136.3 (644),2016-2018
Marion,GA,365.5,329.3 - 1136.3 (644),2016-2018
Marion,OH,432.9,329.3 - 1136.3 (644),2016-2018
Marion,TX,625.9,329.3 - 1136.3 (644),2016-2018
Mariposa,CA,346.1,329.3 - 1136.3 (644),2016-2018
Marlboro,SC,144.7,37.8 - 172.3 (647),2016-2018
Marquette,MI,159.1,37.8 - 172.3 (647),2016-2018
Marquette,WI,385.8,329.3 - 1136.3 (644),2016-2018
Marshall,AL,115.5,37.8 - 172.3 (647),2016-2018
Marshall,KS,158,37.8 - 172.3 (647),2016-2018
Marshall,IL,174.1,172.4 - 215.1 (641),2016-2018
Marshall,SD,182.7,172.4 - 215.1 (641),2016-2018
Marshall,MN,197.9,172.4 - 215.1 (641),2016-2018
Marshall,WV,198.5,172.4 - 215.1 (641),2016-2018
Marshall,KY,204.6,172.4 - 215.1 (641),2016-2018
Marshall,IN,210.5,172.4 - 215.1 (641),2016-2018
Marshall,TN,264.2,263.4 - 329.2 (643),2016-2018
Marshall,IA,370.9,329.3 - 1136.3 (644),2016-2018
Marshall,OK,408.2,329.3 - 1136.3 (644),2016-2018
Marshall,MS,486.2,329.3 - 1136.3 (644),2016-2018
Martin,FL,114.8,37.8 - 172.3 (647),2016-2018
Martin,KY,284.2,263.4 - 329.2 (643),2016-2018
Martin,TX,297.6,263.4 - 329.2 (643),2016-2018
Martin,MN,312.8,263.4 - 329.2 (643),2016-2018
Martin,IN,349.3,329.3 - 1136.3 (644),2016-2018
Martin,NC,420.9,329.3 - 1136.3 (644),2016-2018
Martinsville,VA,627.9,329.3 - 1136.3 (644),2016-2018
Mason,IL,199.1,172.4 - 215.1 (641),2016-2018
Mason,WV,220.7,215.2 - 263.3 (645),2016-2018
Mason,MI,237.4,215.2 - 263.3 (645),2016-2018
Mason,WA,240.5,215.2 - 263.3 (645),2016-2018
Mason,TX,308.6,263.4 - 329.2 (643),2016-2018
Mason,KY,347.3,329.3 - 1136.3 (644),2016-2018
Massac,IL,326.2,263.4 - 329.2 (643),2016-2018
Matagorda,TX,242,215.2 - 263.3 (645),2016-2018
Matanuska-Susitna,AK,137.6,37.8 - 172.3 (647),2016-2018
Mathews,VA,200.6,172.4 - 215.1 (641),2016-2018
Maui,HI,260.7,215.2 - 263.3 (645),2016-2018
Maunabo,PR,337.6,329.3 - 1136.3 (644),2016-2018
Maury,TN,226.5,215.2 - 263.3 (645),2016-2018
Maverick,TX,202.5,172.4 - 215.1 (641),2016-2018
Mayaguez,PR,314.2,263.4 - 329.2 (643),2016-2018
Mayes,OK,556.9,329.3 - 1136.3 (644),2016-2018
McClain,OK,582.8,329.3 - 1136.3 (644),2016-2018
McCone,MT,182.1,172.4 - 215.1 (641),2016-2018
McCook,SD,306.8,263.4 - 329.2 (643),2016-2018
McCormick,SC,299.8,263.4 - 329.2 (643),2016-2018
McCracken,KY,238.2,215.2 - 263.3 (645),2016-2018
McCreary,KY,238.2,215.2 - 263.3 (645),2016-2018
McCulloch,TX,222.2,215.2 - 263.3 (645),2016-2018
McCurtain,OK,590.2,329.3 - 1136.3 (644),2016-2018
McDonald,MO,155,37.8 - 172.3 (647),2016-2018
McDonough,IL,227.4,215.2 - 263.3 (645),2016-2018
McDowell,NC,159.7,37.8 - 172.3 (647),2016-2018
McDowell,WV,395.8,329.3 - 1136.3 (644),2016-2018
McDuffie,GA,479.3,329.3 - 1136.3 (644),2016-2018
McHenry,IL,196.6,172.4 - 215.1 (641),2016-2018
McHenry,ND,293.1,263.4 - 329.2 (643),2016-2018
McIntosh,ND,130.5,37.8 - 172.3 (647),2016-2018
McIntosh,GA,229,215.2 - 263.3 (645),2016-2018
McIntosh,OK,666.1,329.3 - 1136.3 (644),2016-2018
McKean,PA,126.9,37.8 - 172.3 (647),2016-2018
McKenzie,ND,225.3,215.2 - 263.3 (645),2016-2018
McKinley,NM,289.6,263.4 - 329.2 (643),2016-2018
McLean,KY,130.1,37.8 - 172.3 (647),2016-2018
McLean,IL,177.4,172.4 - 215.1 (641),2016-2018
McLean,ND,189.9,172.4 - 215.1 (641),2016-2018
McLennan,TX,485.5,329.3 - 1136.3 (644),2016-2018
McLeod,MN,318.5,263.4 - 329.2 (643),2016-2018
McMinn,TN,258,215.2 - 263.3 (645),2016-2018
McMullen,TX,294.7,263.4 - 329.2 (643),2016-2018
McNairy,TN,383.5,329.3 - 1136.3 (644),2016-2018
McPherson,NE,157.7,37.8 - 172.3 (647),2016-2018
McPherson,KS,172.3,37.8 - 172.3 (647),2016-2018
McPherson,SD,318.7,263.4 - 329.2 (643),2016-2018
Meade,SD,215.2,215.2 - 263.3 (645),2016-2018
Meade,KY,257.4,215.2 - 263.3 (645),2016-2018
Meade,KS,329.9,329.3 - 1136.3 (644),2016-2018
Meagher,MT,151.7,37.8 - 172.3 (647),2016-2018
Mecklenburg,NC,138.7,37.8 - 172.3 (647),2016-2018
Mecklenburg,VA,266.4,263.4 - 329.2 (643),2016-2018
Mecosta,MI,258.6,215.2 - 263.3 (645),2016-2018
Medina,OH,217.5,215.2 - 263.3 (645),2016-2018
Medina,TX,255.6,215.2 - 263.3 (645),2016-2018
Meeker,MN,359.1,329.3 - 1136.3 (644),2016-2018
Meigs,OH,276,263.4 - 329.2 (643),2016-2018
Meigs,TN,280,263.4 - 329.2 (643),2016-2018
Mellette,SD,331.1,329.3 - 1136.3 (644),2016-2018
Menard,IL,156.6,37.8 - 172.3 (647),2016-2018
Menard,TX,253.3,215.2 - 263.3 (645),2016-2018
Mendocino,CA,253.1,215.2 - 263.3 (645),2016-2018
Menifee,KY,390.3,329.3 - 1136.3 (644),2016-2018
Menominee,MI,189.1,172.4 - 215.1 (641),2016-2018
Menominee,WI,355.1,329.3 - 1136.3 (644),2016-2018
Merced,CA,457.6,329.3 - 1136.3 (644),2016-2018
Mercer,ND,175.3,172.4 - 215.1 (641),2016-2018
Mercer,PA,197.8,172.4 - 215.1 (641),2016-2018
Mercer,MO,210.4,172.4 - 215.1 (641),2016-2018
Mercer,NJ,220.3,215.2 - 263.3 (645),2016-2018
Mercer,IL,230.2,215.2 - 263.3 (645),2016-2018
Mercer,KY,264.2,263.4 - 329.2 (643),2016-2018
Mercer,OH,279.2,263.4 - 329.2 (643),2016-2018
Mercer,WV,291.2,263.4 - 329.2 (643),2016-2018
Meriwether,GA,444.7,329.3 - 1136.3 (644),2016-2018
Merrick,NE,249.3,215.2 - 263.3 (645),2016-2018
Merrimack,NH,186.4,172.4 - 215.1 (641),2016-2018
Mesa,CO,214.9,172.4 - 215.1 (641),2016-2018
Metcalfe,KY,259,215.2 - 263.3 (645),2016-2018
Miami,KS,112.5,37.8 - 172.3 (647),2016-2018
Miami,OH,157.7,37.8 - 172.3 (647),2016-2018
Miami,IN,217.2,215.2 - 263.3 (645),2016-2018
Miami-Dade,FL,192.4,172.4 - 215.1 (641),2016-2018
Middlesex,MA,122,37.8 - 172.3 (647),2016-2018
Middlesex,CT,153.3,37.8 - 172.3 (647),2016-2018
Middlesex,NJ,174.4,172.4 - 215.1 (641),2016-2018
Middlesex,VA,222.9,215.2 - 263.3 (645),2016-2018
Midland,MI,150,37.8 - 172.3 (647),2016-2018
Midland,TX,201,172.4 - 215.1 (641),2016-2018
Mifflin,PA,127.8,37.8 - 172.3 (647),2016-2018
Milam,TX,358.6,329.3 - 1136.3 (644),2016-2018
Millard,UT,220.4,215.2 - 263.3 (645),2016-2018
Mille Lacs,MN,300.4,263.4 - 329.2 (643),2016-2018
Miller,GA,254.5,215.2 - 263.3 (645),2016-2018
Miller,MO,272.7,263.4 - 329.2 (643),2016-2018
Miller,AR,504,329.3 - 1136.3 (644),2016-2018
Mills,IA,203.7,172.4 - 215.1 (641),2016-2018
Mills,TX,206.9,172.4 - 215.1 (641),2016-2018
Milwaukee,WI,245,215.2 - 263.3 (645),2016-2018
Miner,SD,252.4,215.2 - 263.3 (645),2016-2018
Mineral,CO,120.3,37.8 - 172.3 (647),2016-2018
Mineral,MT,139.7,37.8 - 172.3 (647),2016-2018
Mineral,WV,267.1,263.4 - 329.2 (643),2016-2018
Mineral,NV,406.4,329.3 - 1136.3 (644),2016-2018
Mingo,WV,512.2,329.3 - 1136.3 (644),2016-2018
Minidoka,ID,202,172.4 - 215.1 (641),2016-2018
Minnehaha,SD,286.5,263.4 - 329.2 (643),2016-2018
Missaukee,MI,213.1,172.4 - 215.1 (641),2016-2018
Mississippi,MO,85.5,37.8 - 172.3 (647),2016-2018
Mississippi,AR,545.8,329.3 - 1136.3 (644),2016-2018
Missoula,MT,186.2,172.4 - 215.1 (641),2016-2018
Mitchell,KS,146.3,37.8 - 172.3 (647),2016-2018
Mitchell,NC,146.7,37.8 - 172.3 (647),2016-2018
Mitchell,IA,285.7,263.4 - 329.2 (643),2016-2018
Mitchell,GA,363.9,329.3 - 1136.3 (644),2016-2018
Mitchell,TX,432,329.3 - 1136.3 (644),2016-2018
Mobile,AL,203.4,172.4 - 215.1 (641),2016-2018
Moca,PR,338.2,329.3 - 1136.3 (644),2016-2018
Modoc,CA,301,263.4 - 329.2 (643),2016-2018
Moffat,CO,160.7,37.8 - 172.3 (647),2016-2018
Mohave,AZ,224.5,215.2 - 263.3 (645),2016-2018
Moniteau,MO,403.1,329.3 - 1136.3 (644),2016-2018
Monmouth,NJ,179.8,172.4 - 215.1 (641),2016-2018
Mono,CA,156.2,37.8 - 172.3 (647),2016-2018
Monona,IA,339.3,329.3 - 1136.3 (644),2016-2018
Monongalia,WV,293.5,263.4 - 329.2 (643),2016-2018
Monroe,MO,111.5,37.8 - 172.3 (647),2016-2018
Monroe,IN,151,37.8 - 172.3 (647),2016-2018
Monroe,FL,151.8,37.8 - 172.3 (647),2016-2018
Monroe,NY,161.3,37.8 - 172.3 (647),2016-2018
Monroe,GA,164.4,37.8 - 172.3 (647),2016-2018
Monroe,KY,202,172.4 - 215.1 (641),2016-2018
Monroe,IL,208.8,172.4 - 215.1 (641),2016-2018
Monroe,WI,209,172.4 - 215.1 (641),2016-2018
Monroe,WV,219.3,215.2 - 263.3 (645),2016-2018
Monroe,OH,231.9,215.2 - 263.3 (645),2016-2018
Monroe,PA,233.2,215.2 - 263.3 (645),2016-2018
Monroe,MI,246.9,215.2 - 263.3 (645),2016-2018
Monroe,IA,251,215.2 - 263.3 (645),2016-2018
Monroe,TN,257,215.2 - 263.3 (645),2016-2018
Monroe,AR,304.9,263.4 - 329.2 (643),2016-2018
Monroe,AL,363.3,329.3 - 1136.3 (644),2016-2018
Monroe,MS,559.6,329.3 - 1136.3 (644),2016-2018
Montague,TX,263.1,215.2 - 263.3 (645),2016-2018
Montcalm,MI,202.7,172.4 - 215.1 (641),2016-2018
Monterey,CA,187,172.4 - 215.1 (641),2016-2018
Montezuma,CO,310.7,263.4 - 329.2 (643),2016-2018
Montgomery,IL,135.5,37.8 - 172.3 (647),2016-2018
Montgomery,PA,138.2,37.8 - 172.3 (647),2016-2018
Montgomery,MD,152.8,37.8 - 172.3 (647),2016-2018
Montgomery,AR,163.3,37.8 - 172.3 (647),2016-2018
Montgomery,VA,169.5,37.8 - 172.3 (647),2016-2018
Montgomery,TX,231.9,215.2 - 263.3 (645),2016-2018
Montgomery,IA,234.4,215.2 - 263.3 (645),2016-2018
Montgomery,IN,236.1,215.2 - 263.3 (645),2016-2018
Montgomery,NY,239.7,215.2 - 263.3 (645),2016-2018
Montgomery,GA,244.4,215.2 - 263.3 (645),2016-2018
Montgomery,MO,273.3,263.4 - 329.2 (643),2016-2018
Montgomery,AL,280.2,263.4 - 329.2 (643),2016-2018
Montgomery,NC,288.4,263.4 - 329.2 (643),2016-2018
Montgomery,KS,293.6,263.4 - 329.2 (643),2016-2018
Montgomery,OH,317,263.4 - 329.2 (643),2016-2018
Montgomery,TN,440.1,329.3 - 1136.3 (644),2016-2018
Montgomery,KY,455.6,329.3 - 1136.3 (644),2016-2018
Montgomery,MS,564.2,329.3 - 1136.3 (644),2016-2018
Montmorency,MI,257,215.2 - 263.3 (645),2016-2018
Montour,PA,154.1,37.8 - 172.3 (647),2016-2018
Montrose,CO,251,215.2 - 263.3 (645),2016-2018
Moody,SD,245.1,215.2 - 263.3 (645),2016-2018
Moore,NC,175.7,172.4 - 215.1 (641),2016-2018
Moore,TX,301.1,263.4 - 329.2 (643),2016-2018
Moore,TN,328.3,263.4 - 329.2 (643),2016-2018
Mora,NM,173.1,172.4 - 215.1 (641),2016-2018
Morehouse,LA,363.9,329.3 - 1136.3 (644),2016-2018
Morgan,UT,147.6,37.8 - 172.3 (647),2016-2018
Morgan,GA,175.8,172.4 - 215.1 (641),2016-2018
Morgan,WV,176.5,172.4 - 215.1 (641),2016-2018
Morgan,KY,196.1,172.4 - 215.1 (641),2016-2018
Morgan,AL,197,172.4 - 215.1 (641),2016-2018
Morgan,CO,212.9,172.4 - 215.1 (641),2016-2018
Morgan,TN,251,215.2 - 263.3 (645),2016-2018
Morgan,MO,269.4,263.4 - 329.2 (643),2016-2018
Morgan,OH,281.2,263.4 - 329.2 (643),2016-2018
Morgan,IN,314.7,263.4 - 329.2 (643),2016-2018
Morgan,IL,450.6,329.3 - 1136.3 (644),2016-2018
Morovis,PR,343.3,329.3 - 1136.3 (644),2016-2018
Morrill,NE,391.2,329.3 - 1136.3 (644),2016-2018
Morris,NJ,164.1,37.8 - 172.3 (647),2016-2018
Morris,KS,439.4,329.3 - 1136.3 (644),2016-2018
Morris,TX,515.9,329.3 - 1136.3 (644),2016-2018
Morrison,MN,239.1,215.2 - 263.3 (645),2016-2018
Morrow,OR,241.5,215.2 - 263.3 (645),2016-2018
Morrow,OH,315.9,263.4 - 329.2 (643),2016-2018
Morton,ND,174.4,172.4 - 215.1 (641),2016-2018
Morton,KS,204.2,172.4 - 215.1 (641),2016-2018
Motley,TX,301,263.4 - 329.2 (643),2016-2018
Moultrie,IL,290.3,263.4 - 329.2 (643),2016-2018
Mountrail,ND,195.3,172.4 - 215.1 (641),2016-2018
Mower,MN,351.2,329.3 - 1136.3 (644),2016-2018
Muhlenberg,KY,217.1,215.2 - 263.3 (645),2016-2018
Multnomah,OR,213.1,172.4 - 215.1 (641),2016-2018
Murray,MN,166.9,37.8 - 172.3 (647),2016-2018
Murray,GA,237.5,215.2 - 263.3 (645),2016-2018
Murray,OK,534.4,329.3 - 1136.3 (644),2016-2018
Muscatine,IA,255,215.2 - 263.3 (645),2016-2018
Muscogee,GA,528.4,329.3 - 1136.3 (644),2016-2018
Muskegon,MI,297.5,263.4 - 329.2 (643),2016-2018
Muskingum,OH,152.9,37.8 - 172.3 (647),2016-2018
Muskogee,OK,766.4,329.3 - 1136.3 (644),2016-2018
Musselshell,MT,275.4,263.4 - 329.2 (643),2016-2018
Nacogdoches,TX,364.9,329.3 - 1136.3 (644),2016-2018
Naguabo,PR,372.4,329.3 - 1136.3 (644),2016-2018
Nance,NE,201.1,172.4 - 215.1 (641),2016-2018
Nantucket,MA,126.5,37.8 - 172.3 (647),2016-2018
Napa,CA,297,263.4 - 329.2 (643),2016-2018
Naranjito,PR,348.1,329.3 - 1136.3 (644),2016-2018
Nash,NC,268.2,263.4 - 329.2 (643),2016-2018
Nassau,NY,175.4,172.4 - 215.1 (641),2016-2018
Nassau,FL,209.5,172.4 - 215.1 (641),2016-2018
Natchitoches,LA,674.6,329.3 - 1136.3 (644),2016-2018
Natrona,WY,271.4,263.4 - 329.2 (643),2016-2018
Navajo,AZ,236.9,215.2 - 263.3 (645),2016-2018
Navarro,TX,309.8,263.4 - 329.2 (643),2016-2018
Nelson,VA,148.7,37.8 - 172.3 (647),2016-2018
Nelson,ND,256.2,215.2 - 263.3 (645),2016-2018
Nelson,KY,344.1,329.3 - 1136.3 (644),2016-2018
Nemaha,KS,110.9,37.8 - 172.3 (647),2016-2018
Nemaha,NE,299.5,263.4 - 329.2 (643),2016-2018
Neosho,KS,122.9,37.8 - 172.3 (647),2016-2018
Neshoba,MS,391,329.3 - 1136.3 (644),2016-2018
Ness,KS,299.7,263.4 - 329.2 (643),2016-2018
Nevada,CA,192.8,172.4 - 215.1 (641),2016-2018
Nevada,AR,243.8,215.2 - 263.3 (645),2016-2018
New Castle,DE,144.9,37.8 - 172.3 (647),2016-2018
New Hanover,NC,106.2,37.8 - 172.3 (647),2016-2018
New Haven,CT,166.4,37.8 - 172.3 (647),2016-2018
New Kent,VA,163.3,37.8 - 172.3 (647),2016-2018
New London,CT,156.4,37.8 - 172.3 (647),2016-2018
New Madrid,MO,137.4,37.8 - 172.3 (647),2016-2018
New York,NY,232.9,215.2 - 263.3 (645),2016-2018
Newaygo,MI,238.1,215.2 - 263.3 (645),2016-2018
Newberry,SC,220.5,215.2 - 263.3 (645),2016-2018
Newport,RI,164.4,37.8 - 172.3 (647),2016-2018
Newport News,VA,293.7,263.4 - 329.2 (643),2016-2018
Newton,MO,95.8,37.8 - 172.3 (647),2016-2018
Newton,AR,104.8,37.8 - 172.3 (647),2016-2018
Newton,IN,202.2,172.4 - 215.1 (641),2016-2018
Newton,GA,217.5,215.2 - 263.3 (645),2016-2018
Newton,MS,263.7,263.4 - 329.2 (643),2016-2018
Newton,TX,300.3,263.4 - 329.2 (643),2016-2018
Nez Perce,ID,207.1,172.4 - 215.1 (641),2016-2018
Niagara,NY,231.4,215.2 - 263.3 (645),2016-2018
Nicholas,WV,282.8,263.4 - 329.2 (643),2016-2018
Nicholas,KY,321.2,263.4 - 329.2 (643),2016-2018
Nicollet,MN,293.6,263.4 - 329.2 (643),2016-2018
Niobrara,WY,173.3,172.4 - 215.1 (641),2016-2018
Noble,OH,157.1,37.8 - 172.3 (647),2016-2018
Noble,IN,322.9,263.4 - 329.2 (643),2016-2018
Noble,OK,490.6,329.3 - 1136.3 (644),2016-2018
Nobles,MN,185.5,172.4 - 215.1 (641),2016-2018
Nodaway,MO,89,37.8 - 172.3 (647),2016-2018
Nolan,TX,565.9,329.3 - 1136.3 (644),2016-2018
Nome,AK,193.7,172.4 - 215.1 (641),2016-2018
Norfolk,MA,132.1,37.8 - 172.3 (647),2016-2018
Norfolk,VA,245.8,215.2 - 263.3 (645),2016-2018
Norman,MN,273.2,263.4 - 329.2 (643),2016-2018
North Slope,AK,158.8,37.8 - 172.3 (647),2016-2018
Northampton,VA,196.8,172.4 - 215.1 (641),2016-2018
Northampton,PA,206,172.4 - 215.1 (641),2016-2018
Northampton,NC,446,329.3 - 1136.3 (644),2016-2018
Northumberland,PA,152.5,37.8 - 172.3 (647),2016-2018
Northumberland,VA,208.4,172.4 - 215.1 (641),2016-2018
Northwest Arctic,AK,253.3,215.2 - 263.3 (645),2016-2018
Norton,KS,208.6,172.4 - 215.1 (641),2016-2018
Norton,VA,213.7,172.4 - 215.1 (641),2016-2018
Nottoway,VA,288,263.4 - 329.2 (643),2016-2018
Nowata,OK,571.4,329.3 - 1136.3 (644),2016-2018
Noxubee,MS,295.5,263.4 - 329.2 (643),2016-2018
Nuckolls,NE,260.2,215.2 - 263.3 (645),2016-2018
Nueces,TX,372,329.3 - 1136.3 (644),2016-2018
Nye,NV,269.3,263.4 - 329.2 (643),2016-2018
O'Brien,IA,254.9,215.2 - 263.3 (645),2016-2018
Oakland,MI,201.3,172.4 - 215.1 (641),2016-2018
Obion,TN,351.4,329.3 - 1136.3 (644),2016-2018
Ocean,NJ,151,37.8 - 172.3 (647),2016-2018
Oceana,MI,200.6,172.4 - 215.1 (641),2016-2018
Ochiltree,TX,484,329.3 - 1136.3 (644),2016-2018
Oconee,GA,171.6,37.8 - 172.3 (647),2016-2018
Oconee,SC,278.4,263.4 - 329.2 (643),2016-2018
Oconto,WI,322.5,263.4 - 329.2 (643),2016-2018
Ogemaw,MI,160.8,37.8 - 172.3 (647),2016-2018
Oglala Lakota,SD,75.8,37.8 - 172.3 (647),2016-2018
Ogle,IL,207.3,172.4 - 215.1 (641),2016-2018
Oglethorpe,GA,151.9,37.8 - 172.3 (647),2016-2018
Ohio,KY,173.2,172.4 - 215.1 (641),2016-2018
Ohio,IN,180.2,172.4 - 215.1 (641),2016-2018
