FIPS,year,percent_65plus,percent_smokers,pct_diabetes,pct_obese,copd_death_rate,hypertension_death_rate,total_heart_disease_death_rate
31175,2013,23.845969863668977,16.5,8.6,32.3,54.37,241.4,396.2
31177,2013,15.8228804594227,19.1,6.6,31.1,44.41,310.6,401.0
31179,2013,14.06630653532465,16.5,6.3,29.6,38.32,168.5,415.1
31181,2013,23.030469393357123,14.7,7.5,33,59.82,201.7,450.3
31183,2013,22.593068035943517,9.1,6.9,27.4,44.88,146,385.4
31185,2013,18.553277505053423,19.0,6.8,33.8,37.14,229,425.6
32001,2013,17.005892924311446,21.6,8,25.7,82.27,287.2,544.7
32003,2013,12.897873431049977,22.2,8.9,27.7,56.7,150.3,472.3
32005,2013,23.720038350910837,18.2,5.9,21.5,38.21,163.7,367.8
32007,2013,9.273130278595177,23.4,8.2,30,64.28,150.5,448.1
32009,2013,27.15466351829988,,7.8,25.9,57.16,169.7,526.2
32011,2013,14.299658369936555,15.5,7.3,27.3,51.42,166.9,523.8
32013,2013,10.804425492681803,22.8,6.6,25.5,83.55,226.6,471.4
32015,2013,13.2013201320132,19.0,7.1,30.5,67.38,226.3,414.6
32017,2013,20.372128346307193,16.2,7.7,26.3,59.07,158,499.9
32019,2013,18.927383049520454,27.0,7.4,30.4,70.54,243.9,486.7
32021,2013,24.687019547551063,27.399999999999995,8.4,28.6,85.16,261.3,605.8
32023,2013,26.68128484452635,25.1,8.8,32.7,82.54,164.1,592.0
32027,2013,13.270973399590764,25.900000000000002,7.3,31.1,86.04,271.9,465.1
32029,2013,24.268774703557312,23.9,7.8,27.2,32.52,261.7,476.2
32031,2013,14.005191575636248,19.1,6.5,21.7,57.95,274.4,482.2
32033,2013,15.707744375870995,23.8,8.3,28.8,60.84,163.5,470.5
32510,2013,18.37657744853516,22.2,6.8,24.9,67.89,280.6,488.7
33001,2013,19.053706316925375,19.8,8.4,31.6,52.22,156,380.1
33003,2013,23.655303030303028,18.4,7.4,24.9,39.35,157.4,335.7
33005,2013,16.67275002607154,18.4,7.7,27.2,52.66,210.3,378.2
33007,2013,21.18689160850105,22.8,9.8,30.7,53.93,201.4,402.1
33009,2013,17.42162991968318,17.2,7.5,24.9,40.89,156,350.0
33011,2013,13.399345145713715,17.1,8.2,28.2,46.83,166.8,361.7
33013,2013,15.31759967999349,15.7,7.8,29.5,47.29,171,373.5
33015,2013,14.736722590297072,16.6,7.7,25.7,45.24,157.4,354.4
33017,2013,13.280918826832174,20.0,9.9,28.9,50.59,185.6,366.9
33019,2013,18.35350414643778,20.2,8.3,28.6,44.03,207.1,377.2
34001,2013,15.45272935395204,20.9,10,27.2,43.5,241.6,484.2
34003,2013,15.955306315227658,13.699999999999998,6.9,20.9,25.13,160.6,350.2
34005,2013,15.174990642211647,15.7,8.3,27.8,37.85,169.6,415.2
34007,2013,13.93800450277305,19.6,9.5,29.9,41.7,216.4,463.6
34009,2013,23.359651511026406,21.3,8.3,28,43.36,299.5,501.2
34011,2013,13.609399223564683,24.5,11,34.4,46.7,360,546.4
34013,2013,12.36612517145512,15.1,10.3,28.4,28.73,247.6,436.9
34015,2013,13.65033479024296,20.2,10.3,29.7,48.13,230.4,460.9
34017,2013,10.858888329145405,17.3,8.1,24.1,31.67,240,407.6
34019,2013,15.300373488637083,13.600000000000001,5.8,21.7,34.57,186,341.2
34021,2013,13.567695010407954,14.400000000000002,8.9,24.3,33.75,244.2,409.2
34023,2013,13.243800068877984,12.7,9.3,24.6,31.74,185.3,383.4
34025,2013,15.263226736766883,16.0,7.6,22.6,39.12,177.7,388.5
34027,2013,15.15714775316009,12.9,6.8,20.3,30.81,175.8,367.0
34029,2013,21.742469406022412,17.6,8.6,27.9,36.64,147.9,472.4
34031,2013,13.048146597149588,16.7,7.8,25.5,32.01,239.6,414.3
34033,2013,16.42021424381811,25.1,10,33.6,48.01,306.3,494.1
34035,2013,13.661878090363992,10.0,7.5,22.1,31.01,221.5,344.3
34037,2013,14.231078213939947,18.8,7.4,25.5,45.84,261.6,426.5
34039,2013,13.199029348473054,16.3,7.3,24.3,29.0,195.6,390.8
34041,2013,15.54861221549716,19.1,7.9,28.1,44.44,226.5,427.1
35001,2013,13.566386624201938,18.5,6.9,21.4,45.22,222.7,357.3
35003,2013,33.21249302844395,20.5,6.5,20.8,32.46,186.7,362.1
35005,2013,14.52074717084034,21.7,8.4,29.5,70.61,339.7,486.4
35006,2013,13.755745239658568,18.1,12.5,31.3,53.81,271.2,362.8
35007,2013,22.604836241199877,23.0,7.1,22.3,48.02,189.5,373.8
35009,2013,11.444608567208272,23.1,8,30.5,68.45,267.2,478.1
35011,2013,24.1701244813278,15.6,7.2,23.2,56.54,261,540.1
35013,2013,13.48092287015605,15.7,7,23.6,40.28,185.5,341.2
35015,2013,14.052675074557147,20.4,8.8,31.4,67.84,220.1,483.6
35017,2013,23.134277075316106,19.8,7.4,22.4,48.52,140.1,363.9
35019,2013,17.435444714191128,,7.3,27.7,55.06,210.5,308.2
35021,2013,30.96960926193922,,6.9,23.5,35.39,211.3,400.9
35023,2013,18.879757785467127,,7.3,23,46.3,174.8,371.3
35025,2013,10.551936221998746,23.0,8,33.6,71.58,192.6,483.7
35027,2013,25.485582699239085,23.3,5.6,20.2,45.23,208.1,348.1
35028,2013,16.353708140636318,10.7,5.7,19.5,27.41,166.7,306.3
35029,2013,20.335881587508133,20.2,8.6,24.9,47.52,177.5,552.8
35031,2013,10.414917773343426,14.7,13.5,35,32.63,264.5,346.1
35033,2013,21.959531416400427,18.7,8.8,22.6,33.79,190.3,311.6
35035,2013,15.454572876447875,23.9,8.6,25.3,55.37,225.5,411.9
35037,2013,22.927953890489913,28.300000000000004,7.3,33.4,79.84,258.9,462.2
35039,2013,15.969448881789136,22.7,7.6,24.7,37.49,245.5,323.0
35041,2013,11.947455172069327,23.9,9.5,27,63.59,192.3,461.2
35043,2013,14.203549236672023,16.0,7.1,23.8,38.51,202.8,332.9
35045,2013,12.074119273637297,24.1,9.5,31.7,52.72,165.8,323.4
35047,2013,17.693188521461536,23.5,7.5,22.9,46.81,196.2,394.0
35049,2013,18.32570440443495,16.7,3.9,13.5,35.83,183.8,314.5
35051,2013,32.83582089552239,24.4,6.7,22.1,79.87,184.2,465.5
35053,2013,15.763321720258153,19.8,9.1,26.5,58.01,259.1,384.2
35055,2013,20.572260824710987,18.2,6,17.3,32.6,134.2,260.2
35057,2013,17.086887835703003,33.3,8.3,26.2,67.27,228.2,404.7
35059,2013,18.93259719346676,9.7,8.2,27.5,62.35,203,421.9
35061,2013,14.663162986495143,23.6,7.9,26.5,53.81,217.4,379.1
36001,2013,14.877572254712334,18.8,8.9,25.1,42.56,138.1,414.2
36003,2013,16.494780793319418,21.2,7.9,29.2,57.64,198.7,475.3
36005,2013,11.278700468659455,17.9,12.3,30.3,24.51,416.7,487.7
36007,2013,17.299433087098436,19.9,8.5,26.9,44.48,217.2,454.9
36009,2013,16.67932553547015,21.4,7.8,27.7,61.28,254.1,577.5
36011,2013,16.51325106210803,29.2,8.5,30,50.89,168.5,414.7
36013,2013,17.56315298226598,23.2,8.3,29.3,59.3,221,504.3
36015,2013,16.633975441898436,24.1,8,28.7,65.31,196.2,481.1
36017,2013,18.37217292883562,23.8,8.2,29.8,52.87,238.5,626.1
36019,2013,14.602014155514395,18.3,9,30,55.82,134.6,420.8
36021,2013,20.233231462119996,13.900000000000002,8.3,24.1,54.42,160.8,463.4
36023,2013,14.239852775789796,21.4,7.6,26.5,65.02,162.1,409.2
36025,2013,21.2422280623037,18.9,8.3,27.2,48.95,230.1,463.8
36027,2013,15.077227375214333,14.6,8.4,25.4,42.54,183.8,424.1
36029,2013,16.29916958872543,17.1,8.1,26.3,41.02,221.8,465.7
36031,2013,19.99430066578586,14.7,7.7,26.6,50.31,189.7,422.2
36033,2013,14.615715066781224,18.6,8.8,29.9,58.4,172.5,470.9
36035,2013,17.24905695096145,25.900000000000002,8.5,29.6,67.86,200.9,483.2
36037,2013,16.658208147245908,22.3,7.8,26.2,48.02,193.4,419.4
36039,2013,19.253539786370787,26.3,7.7,27.3,47.71,158.5,445.4
36041,2013,25.996642887117076,,7.7,25,48.51,185.6,441.8
36043,2013,18.073665920510933,18.9,7.5,29.3,47.88,275.1,474.1
36045,2013,11.498860663347118,27.800000000000004,9.6,28.5,57.5,203,500.2
36047,2013,12.198514192613937,14.899999999999999,10.5,22.7,18.28,290.8,453.1
36049,2013,15.982729352719756,19.7,8.4,33.4,51.24,237.6,446.9
36051,2013,15.188698222105312,15.7,9.3,30.7,53.96,133.7,380.0
36053,2013,15.400858440178315,23.2,8.2,25.5,59.55,217.5,407.2
36055,2013,15.018375228855124,19.3,8.6,27.3,30.56,147.9,376.9
36057,2013,17.26072010132079,30.8,7.9,25.4,46.38,232.4,534.9
36059,2013,16.15937961518807,13.200000000000001,7,22.9,25.06,155.2,440.9
36061,2013,14.567208052148983,13.8,6.9,14.8,18.88,229,348.8
36063,2013,16.908526190420588,24.0,8,29.8,50.26,216.1,542.9
36065,2013,17.02614561147133,23.7,8.5,31,49.05,266.7,472.0
36067,2013,14.95153221430921,16.3,8,27.5,43.91,214.4,408.1
36069,2013,17.035325189831628,17.5,6.3,28.8,49.2,142.5,392.2
36071,2013,12.230978841632828,21.2,8.9,28.3,47.06,199.7,442.9
36073,2013,15.638542234009803,28.800000000000004,8.4,27.8,53.64,190.5,542.0
36075,2013,13.864818024263432,31.5,9.5,28.7,64.55,203.6,425.1
36077,2013,18.025124160093487,21.2,7.8,25.6,55.26,169.2,456.7
36079,2013,14.460892620415377,11.3,6.5,23.2,32.2,113.6,425.6
36081,2013,13.646469349877687,14.2,10.7,23.6,18.52,240.1,423.1
36083,2013,14.763859726096085,21.8,7.9,26.9,62.18,202.3,472.9
36085,2013,14.222461493462312,19.2,8.6,27.7,30.57,224.2,537.9
36087,2013,14.593903859886495,9.7,9,21.9,30.61,170.7,374.3
36089,2013,14.92347964370907,26.700000000000003,9.5,27.9,73.56,,
36091,2013,15.276209686416436,17.0,7.4,26.2,46.17,162.2,377.1
36093,2013,15.497857290375878,20.5,8.7,25.6,46.82,174.7,468.5
36095,2013,18.354231974921632,,8,25.5,55.51,169.5,451.5
36097,2013,17.946904580567946,,8.6,30.2,58.84,190.1,416.2
36099,2013,16.817021276595746,24.9,7.6,28.5,53.77,120,382.7
36101,2013,17.029025828839675,28.1,9.4,30.4,59.2,183.4,458.8
36103,2013,14.849874377732334,17.7,7.7,22.7,35.04,182.1,436.5
36105,2013,16.305153031386055,28.499999999999996,8.9,28.8,57.23,208.7,469.7
36107,2013,17.40813923317965,17.7,8.6,28.8,50.9,143.4,431.0
36109,2013,11.926259982810734,12.9,7.8,25.4,41.44,117.9,369.3
36111,2013,16.819776643903086,24.3,7.9,26.7,47.59,153.2,442.2
36113,2013,19.236974325092575,23.7,7.9,26.8,51.68,173,391.9
36115,2013,16.76412013064606,27.9,9.4,31.5,56.91,192.4,397.9
36117,2013,16.057137287603286,23.1,8.7,29.6,56.16,129.7,387.8
36119,2013,15.475441312008392,14.3,7.1,19.8,27.27,124.8,360.1
36121,2013,14.90606639425518,20.6,7.2,25.1,56.09,265.5,468.2
36123,2013,18.12195025191415,,7.7,26,55.56,199.2,384.6
37001,2013,15.68479910743244,23.3,9.6,35.2,53.98,218.9,430.4
37003,2013,17.583486436831297,25.5,9.8,34.2,60.06,184.8,391.1
37005,2013,23.98422452535999,27.9,9.8,27,57.12,164.8,411.6
37007,2013,15.84928920907655,18.2,13.3,34.5,44.26,308.7,618.9
37009,2013,22.403129657228018,24.4,9,29.3,64.37,301.1,397.8
37011,2013,19.16846040557381,22.5,9.5,26.1,71.71,127,421.1
37013,2013,20.86235279219957,,10.7,33.2,49.33,410.9,477.4
37015,2013,18.995375381285054,,11.7,35.3,40.25,471,492.0
37017,2013,17.906869258767117,23.8,12.2,38.2,54.53,395.7,586.5
37019,2013,25.55646438453908,22.2,8.1,28.5,50.72,181.1,421.0
37021,2013,17.380382241994756,20.5,8.2,23.3,54.06,161.4,379.2
37023,2013,17.749625086733666,23.6,10,32.5,60.78,284.7,476.3
37025,2013,12.251655629139073,19.9,9.3,29.8,56.49,204.8,414.7
37027,2013,17.412977769110764,24.4,12.1,32.9,72.98,187.3,473.8
37029,2013,14.472123368920522,,9.6,30.6,47.97,224.8,462.6
37031,2013,21.05632567117038,22.2,8.2,25.7,43.13,154.6,418.9
37033,2013,18.109383795955484,,10.9,35.8,50.35,237.2,406.6
37035,2013,15.795824863678895,21.5,11.9,29.3,66.14,185,464.3
37037,2013,21.3202948975369,20.4,9.3,27,27.68,122.9,281.1
37039,2013,25.839631336405528,23.4,9.7,30.6,56.76,176.1,504.4
37041,2013,21.407144805017726,,10.4,34.4,40.06,369.4,480.7
37043,2013,27.19637633292441,24.5,9.5,29.2,51.04,229.3,415.6
37045,2013,16.623827072558917,24.8,10.6,30.7,54.18,319.6,543.4
37047,2013,17.23195515066573,24.4,13.8,31,59.15,338.6,731.8
37049,2013,16.407920602195905,23.9,9.4,30.3,46.66,272.2,433.3
37051,2013,10.124415535275093,23.4,12.6,32.2,56.38,362.6,485.8
37053,2013,14.468313198367214,,9.2,28.6,61.99,167.8,439.2
37055,2013,17.618500430910657,,8.1,27,43.16,180.7,381.2
37057,2013,16.156036620839583,24.9,9.5,31.2,62.57,229.9,480.2
37059,2013,18.60745746349704,24.7,8.8,29,49.11,192.2,395.9
37061,2013,15.810409924487596,19.9,12.1,31.7,45.17,318.6,477.2
37063,2013,10.716153545093395,14.6,9.1,29,36.68,162.1,357.5
37065,2013,16.23542997365667,21.4,14.1,40.7,40.07,446.3,569.2
37067,2013,14.13917036889133,20.0,10.2,31.2,50.2,213.6,392.4
37069,2013,14.440828688339725,26.400000000000002,12.3,30.8,47.14,222.2,426.9
37071,2013,14.675544423838021,26.5,12.4,33.2,75.45,239.6,484.5
37073,2013,17.37161411603862,12.2,10.5,33.4,49.35,368.2,431.6
37075,2013,21.516228925335472,22.8,9.5,27.6,67.46,183.4,434.1
37077,2013,14.5510889512136,22.5,10.7,35.5,45.85,189.2,381.5
37079,2013,14.216362857550807,12.7,11.6,35.7,43.77,474.7,489.6
37081,2013,13.433649289099526,18.0,9.7,30.6,42.62,222.3,377.9
37083,2013,17.686652753492393,22.8,11.4,39.1,52.03,391,495.0
37085,2013,10.972742105768308,27.3,10.7,33.1,59.29,340.7,510.2
37087,2013,22.963942878464096,25.6,9.7,30.4,56.69,253.7,471.8
37089,2013,23.883393491857934,18.5,7.5,27.4,47.15,136.4,354.7
37091,2013,16.903357070193287,21.9,12.2,36.7,41.2,496,471.2
37093,2013,8.09696021894243,20.1,13.4,34.6,55.07,395.3,474.2
37095,2013,16.678457729041387,,10.4,29.4,45.27,470.1,463.6
37097,2013,14.143101918800355,21.0,9.3,28.8,59.43,193.6,438.3
37099,2013,17.14348430526085,24.2,10.5,31.6,53.56,191.7,383.7
37101,2013,11.687835374971083,24.0,13.2,35.2,47.83,165.8,476.7
37103,2013,19.306485460177875,,11.9,33.8,51.88,300.8,483.3
37105,2013,14.475753823499883,22.1,12.2,29.9,52.3,253.7,476.6
37107,2013,17.47088469658789,17.7,13.2,37,49.23,474,542.7
37109,2013,15.461819468847567,19.4,9.9,27.2,62.79,191.1,490.7
37111,2013,18.04047000288754,24.0,12.1,30.9,59.75,173.9,444.7
37113,2013,25.985535597842198,21.7,8.6,27.7,48.37,200.6,406.6
37115,2013,19.359720054854115,26.1,8.7,24.6,56.9,152.7,459.8
37117,2013,19.761391039472016,12.9,12.7,38,47.95,408.9,519.0
37119,2013,9.730315733584206,15.0,9,23.8,38.15,122.2,355.5
37121,2013,22.41198795969114,23.5,10.1,29.5,78.06,160.5,453.2
37123,2013,17.660132624061795,,10.5,30.7,55.27,276.8,435.6
37125,2013,23.56894249502003,16.8,8.1,27.7,36.81,163.7,354.7
37127,2013,15.779328751019369,23.5,11.4,31.3,53.65,253.4,478.2
37129,2013,15.308025042151785,18.3,7.8,24.8,40.55,114,425.6
37131,2013,22.468354430379748,26.0,12.6,38.7,43.47,406.4,442.6
37133,2013,7.748734104827558,25.7,9.8,30.2,58.17,308.3,432.4
37135,2013,11.122907953542759,12.0,8,23,33.33,156.5,306.4
37137,2013,25.116459627329192,17.4,11.4,31.7,41.04,275.1,453.9
37139,2013,14.865479923131383,34.6,13.2,35.3,53.22,248.7,595.5
37141,2013,16.621332992570146,29.600000000000005,10.3,30.8,50.11,178.7,408.8
37143,2013,23.90347660261112,,10.4,33,32.68,256.6,523.4
37145,2013,16.794515660439867,25.6,10.6,32.5,52.62,255.8,425.7
37147,2013,10.997820851015025,19.1,9.9,34.2,40.57,411.6,443.7
37149,2013,27.177751618599178,23.4,9.5,27.5,45.43,184.1,371.8
37151,2013,15.72153357506254,23.8,12,32.2,62.23,222.7,470.5
37153,2013,15.793466715799969,27.9,9.9,37.9,67.72,369.7,623.3
37155,2013,12.628759175941273,26.0,14.8,39.5,46.3,431.4,549.7
37157,2013,17.97357882824062,29.299999999999997,11.8,35.3,68.03,258.5,496.8
37159,2013,15.80143801292759,24.6,11.2,32.7,59.33,200.7,495.1
37161,2013,19.065926668362078,26.0,11.5,28.6,62.25,207.8,560.3
37163,2013,15.551347460014398,17.8,12.1,36.7,50.42,340.2,487.5
37165,2013,15.131853749547492,25.900000000000002,12.1,36.3,51.1,293.7,526.4
37167,2013,17.122688964755167,25.5,10.4,30,49.47,284.1,540.5
37169,2013,18.336414842843016,36.4,10.5,33.9,60.03,196.5,469.9
37171,2013,18.35827264843137,26.5,11.1,31,64.66,201.8,427.3
37173,2013,17.936610145238607,28.199999999999996,12.8,33.6,64.88,235.1,479.3
37175,2013,28.13537636701496,17.4,8.2,24.7,40.67,120.6,341.4
37177,2013,19.249512670565302,,11.7,30.8,46.54,450.1,466.5
37179,2013,10.979264844486334,17.8,9,26,43.69,124.8,423.2
37181,2013,15.971769571373986,27.1,12.2,38.3,55.29,240.9,477.4
37183,2013,9.77101164239713,14.2,8.5,24.5,34.35,152.4,344.4
37185,2013,21.349514563106798,,11.4,39.2,39.29,245.5,470.1
37187,2013,20.301523403583552,17.5,11.6,32.6,42.82,435.8,499.4
37189,2013,13.727889855626731,19.6,8.7,26.5,45.38,165.5,343.5
37191,2013,14.146740831707962,24.0,12,34.3,46.99,330.4,481.0
37193,2013,18.965441851652116,28.1,8.7,26.5,58.43,301.4,404.5
37195,2013,15.7324268065871,11.8,10.8,36.9,42.06,323.5,459.5
37197,2013,17.94130783175262,25.1,8.7,31.1,63.17,199.4,462.6
37199,2013,22.838908199897432,24.1,8.6,27,55.68,161.3,386.3
38001,2013,25.010455876202425,11.1,7.5,31.5,40.32,145.4,375.7
38003,2013,19.946018893387315,18.0,8.4,34.6,37.88,203.4,343.3
38005,2013,12.204667343093202,33.7,10.6,30.5,47.72,470.4,513.6
38007,2013,18.092105263157894,11.8,6.7,27.9,21.73,159.8,352.3
38009,2013,21.193232413178986,23.3,7.5,30.9,45.56,307.7,399.8
38011,2013,20.255133789670193,9.8,7.1,30.2,44.44,136.8,450.4
38013,2013,18.655097613882862,20.1,7.1,28.4,39.07,258.3,378.3
38015,2013,14.232883219108366,14.899999999999999,6.9,28.8,33.21,133.7,350.9
38017,2013,10.492701290247302,16.6,7.5,29.2,38.94,212.9,330.8
38019,2013,25.648340248962654,18.6,7.9,32.1,42.24,305.5,425.8
38021,2013,21.58259530227185,17.4,8.6,33.6,47.31,246.7,394.7
38023,2013,23.8504512247529,20.7,7.4,26.8,41.33,306.2,411.8
38025,2013,14.323671497584542,14.099999999999998,8.1,33.1,35.85,175.7,379.4
38027,2013,22.348964934516268,18.1,8.6,31.3,49.74,135.3,476.8
38029,2013,27.704257767548906,12.9,7.6,30.5,28.98,136,380.5
38031,2013,22.265275707898656,18.9,8.1,30.3,38.69,154,417.2
38033,2013,19.397260273972602,18.2,6.9,31.8,36.33,70.5,365.3
38035,2013,10.950479002054934,16.4,7.9,30.3,43.15,179.7,396.7
38037,2013,27.66402005850397,8.7,7.3,33,33.17,238.2,465.3
38039,2013,28.108581436077056,13.8,6.8,26.4,43.44,202.5,403.3
38041,2013,23.33585476550681,13.3,7.1,29.1,38.06,210.2,398.5
38043,2013,21.808510638297875,15.8,6.6,29.6,26.17,140.2,348.7
38045,2013,24.48183369909778,25.4,7.9,33.5,33.84,,
38047,2013,27.22567287784679,12.4,7.6,32.9,28.43,170.1,370.9
38049,2013,19.651320243737306,17.5,6.5,31.5,43.12,271.8,384.1
38051,2013,31.81154127100073,13.100000000000001,6.8,33.3,28.99,120.5,388.7
38053,2013,10.347057555507652,25.0,9.4,32.3,39.63,132.1,428.2
38055,2013,21.291208791208792,18.7,7.8,33.3,44.11,231,365.5
38057,2013,16.975200838281523,17.5,9.6,31.1,31.5,148.8,384.5
38059,2013,14.767188634242457,18.6,7.1,33,36.25,166.3,385.0
38061,2013,11.605995717344754,25.8,12.2,35.5,47.5,241.4,386.0
38063,2013,27.293577981651374,15.299999999999999,8.4,31.4,48.6,324,455.8
38065,2013,18.157755426151404,14.400000000000002,8.5,31.2,29.45,125.5,358.6
38067,2013,20.66779374471682,18.3,9.3,31.7,40.59,253.2,429.8
38069,2013,22.561665535188958,19.8,7.9,34.1,47.91,280.7,481.8
38071,2013,18.17946282062354,26.0,8.4,33.2,43.04,440.5,532.4
38073,2013,20.32387190684134,12.9,8,33,67.22,209.5,346.9
38075,2013,18.867202449292,23.5,8.7,31.5,50.1,254,363.9
38077,2013,15.751028175065986,19.9,7.2,32.9,32.92,215.8,362.0
38079,2013,10.149863760217984,37.8,12.3,41,79.99,321.4,559.6
38081,2013,19.670018045888117,19.4,7.3,34.2,46.99,212.7,386.5
38083,2013,30.293896006028636,14.2,7.7,31.4,29.02,111.1,340.2
38085,2013,6.833558863328823,,13.6,33.3,60.41,159.7,791.5
38087,2013,20.622568093385212,,6.9,25.9,27.97,175.1,380.3
38089,2013,13.627856058198256,18.0,7.6,29.4,33.63,253.8,390.4
38091,2013,21.949947862356623,19.3,8.2,29.8,31.5,178.4,347.1
38093,2013,17.0856654966322,18.2,7.4,32.8,38.94,208.6,374.6
38095,2013,23.32155477031802,13.0,7.9,29.8,53.43,389.6,508.0
38097,2013,18.64924279433317,13.699999999999998,6.8,32.7,34.72,161.3,360.5
38099,2013,20.350148903528563,15.6,7.3,32.3,37.43,357.8,443.5
38101,2013,11.791151072732129,17.7,8.2,30.9,51.7,249.4,376.0
38103,2013,26.746987951807228,14.2,7.4,33.8,37.26,216.1,392.6
38105,2013,10.381534926159981,31.1,8.5,35,43.81,298.6,406.6
39001,2013,16.0311865854961,23.6,9.7,30.6,82.37,294.3,533.0
39003,2013,15.621341202227404,22.0,11.5,35,57.78,283.3,485.3
39005,2013,16.832540025962786,17.5,9.9,27.3,49.78,469.6,455.9
39007,2013,16.851803581095982,28.4,11.2,33,61.75,326.1,531.6
39009,2013,11.079976468402638,,11.9,28.5,65.8,258.4,469.9
39011,2013,16.29440405231327,15.299999999999999,9.3,34.3,46.45,267.9,483.4
39013,2013,18.439400255883157,21.7,12.8,33.1,59.82,268.1,535.3
39015,2013,15.993743057287299,,11.7,33.3,67.11,203.3,527.7
39017,2013,12.80523431925578,22.5,11.2,32.2,61.01,247.7,427.3
39019,2013,18.529921789291148,,10.3,34.3,57.59,284.3,483.3
39021,2013,15.977800866678493,20.8,11.4,36.7,55.86,239.9,455.4
39023,2013,17.389013305229877,26.5,10.9,31.1,60.74,281.9,540.2
39025,2013,13.582143908364804,25.0,10.5,29.7,61.1,184.1,446.3
39027,2013,14.860022931396905,,10.2,33.7,65.03,242.9,539.0
39029,2013,17.939957908247532,19.6,10.5,32.7,63.09,320.1,528.8
39031,2013,17.411431527925277,26.5,12.3,33.8,59.73,123.1,484.0
39033,2013,19.010605670404797,,11,31.3,59.75,257.2,518.6
39035,2013,16.244837772098602,19.1,10.4,29.4,41.71,297.6,490.7
39037,2013,18.026612625702594,19.1,10.6,31.8,44.11,262.6,488.7
39039,2013,16.237942122186492,18.0,10,32.5,54.36,409.5,450.9
39041,2013,11.117704175207683,11.1,8.7,27.5,41.29,160.2,357.4
39043,2013,19.030150026954885,23.5,8.9,34.9,64.97,256.4,440.5
39045,2013,13.952660017742414,22.2,9.9,32.1,51.41,302,430.8
39047,2013,15.941574287108695,,11.2,33,71.56,256.1,656.3
39049,2013,10.661444377534094,20.7,10.2,29.6,58.06,264.3,462.9
39051,2013,15.284722386786417,,11.5,36.4,46.69,210.4,494.7
39053,2013,16.978979957634024,,12.5,32,73.5,229.3,524.5
39055,2013,17.347569422244955,17.7,9.4,25.8,40.71,192.9,387.1
39057,2013,14.976785616233595,16.9,9.5,30.8,47.42,289.5,426.3
39059,2013,17.425577998287412,28.9,10.6,36,64.04,255,516.9
39061,2013,13.94566694238073,20.3,10.1,28.7,50.78,268,461.8
39063,2013,15.284264563845412,22.2,10.1,30.9,45.8,214.7,415.1
39065,2013,14.505307588118562,,8.8,35.1,51.89,411.2,604.7
39067,2013,19.241122932957314,,10.6,29.4,59.32,262.1,560.1
39069,2013,16.24137435307648,,9.9,28.6,43.92,313.6,488.9
39071,2013,16.356059729135318,,9.4,31.6,75.66,166.3,540.2
39073,2013,16.755662583324607,25.1,12.4,37,57.45,265.8,460.6
39075,2013,12.120447665351803,11.1,9.6,31,36.38,257.1,474.9
39077,2013,14.91372715682108,,11.2,32.8,60.44,329.3,472.1
39079,2013,15.206853449589952,27.800000000000004,12.6,37,85.15,206.3,623.9
39081,2013,19.32578335876071,28.499999999999996,12.9,36.3,70.91,241.4,621.3
39083,2013,15.891090735811234,24.4,9.6,27.2,53.86,266.6,468.5
39085,2013,17.495164620232533,23.5,9.4,25.9,48.62,233.2,430.5
39087,2013,16.791684179895892,25.2,13.6,38.9,72.93,262.1,563.3
39089,2013,14.695983046521151,22.8,9.6,30.8,63.57,322.4,460.0
39091,2013,16.020091203489525,18.3,11.4,34,60.03,360.9,546.6
39093,2013,15.8295336821754,21.1,9.9,28.4,59.97,273.8,433.1
39095,2013,14.178642504058182,22.0,11.2,33.8,56.58,274.5,548.9
39097,2013,13.718328093212504,23.1,9.8,29,61.22,265.8,437.2
39099,2013,18.749706689192934,22.2,10.5,30.9,48.44,240.5,540.6
39101,2013,15.613061670001818,27.0,11.5,35.4,58.78,453.4,555.4
39103,2013,14.943970132673687,14.7,8.3,28.4,47.27,196.2,421.0
39105,2013,16.964552318389284,,14.3,33.7,64.23,264,517.1
39107,2013,16.198448848947432,14.499999999999998,9.2,27.3,34.64,278.3,539.7
39109,2013,16.82733764157616,20.0,10.9,33.7,55.06,255.7,471.4
39111,2013,20.657794938978142,,11.9,36.8,46.87,271.7,494.8
39113,2013,16.207161173189586,20.9,11.5,33,51.04,332.6,475.8
39115,2013,18.52423794816705,,12.3,36.6,60.01,236.3,445.2
39117,2013,15.03185444527349,,10.5,36.4,60.46,312.2,464.9
39119,2013,16.184660649861645,23.9,11.2,30.5,72.78,160.6,487.8
39121,2013,23.620384248535224,,10.4,32.6,38.75,209.9,435.3
39123,2013,21.177043986840502,24.1,8.5,29.6,46.14,244.1,487.7
39125,2013,16.246147416810324,,10.4,29.1,56.31,357.4,427.4
39127,2013,14.499999999999998,22.9,11.6,35.7,70.04,347.7,537.2
39129,2013,14.215242658149233,20.7,11.4,33.6,62.69,262,490.7
39131,2013,15.895585738539896,,11.9,35.5,70.71,210.8,513.1
39133,2013,14.170506199944342,27.3,8.4,28.5,53.79,260,505.2
39135,2013,16.642269204002783,21.5,10.7,28.6,55.22,303.6,546.2
39137,2013,15.174515722533188,11.0,8.5,34.7,44.03,212,398.6
39139,2013,17.70361528524944,22.3,10,32.6,56.78,386,486.4
