FIPS,year,percent_65plus,percent_opioid_deaths,physician_ratio,percent_poor_health,percent_rural,percent_no_health_insurance,percent_nonwhite,percent_limited_english,percent_no_vehicles,percent_veterans,percent_public_transit,percent_disabled
16051,2013,10.490971496791524,,5243.0,15.5,66.61055852999999,19.8,6.0403956193868655,,3.1,9.29102511562555,2.0,11.8
16053,2013,11.876317638791287,,2495.6666667,20.1,51.31849468,27.6,11.325979188066635,,3.2,8.683527885862516,0.2,10.9
16055,2013,16.26788605738827,,1477.7978722999999,12.2,24.2443716,18.5,5.163902404375466,,3.6,12.479351253942033,0.7,12.8
16057,2013,11.187859759288331,,1492.56,11.6,34.99087101,16.0,6.517695823148049,,5.1,6.993989285247615,0.6,10.5
16059,2013,26.192327630896838,,1989.25,14.400000000000002,61.1391129,20.4,3.438176493059977,,8.7,15.778720729215777,0.0,18.4
16061,2013,23.60052562417871,,3823.0,13.3,100.0,22.6,8.51726824201506,,5.7,15.445544554455445,0.1,20.6
16063,2013,11.972227434790767,,5214.0,17.6,100.0,29.1,12.315648343229267,,1.2,8.18615082702551,5.7,13.1
16065,2013,6.048978069123565,,1790.5714285999998,9.9,28.463341860000003,16.2,4.79463001438389,,3.1,3.465578859968954,0.7,6.0
16067,2013,15.279411764705882,,2868.8571429000003,21.1,44.22243261,24.9,14.111619578193393,,4.3,9.689814167947464,0.1,13.3
16069,2013,18.548670787476755,,1268.2580645,15.5,19.164650449999996,15.4,9.838309088144356,,6.1,13.514385240614113,0.3,17.0
16071,2013,17.993892412497065,,2147.0,10.8,100.0,19.8,3.3356824054498477,,7.7,13.7035819914558,0.0,14.9
16073,2013,15.33263120940846,,5745.5,20.4,77.29481173,31.0,10.362558828656091,,6.1,11.248017567402709,0.3,16.2
16075,2013,16.66962305986696,,5658.75,17.9,42.668965209999996,22.3,7.304785894206549,,3.3,12.31696813092162,0.0,15.8
16077,2013,13.323065075086637,,3933.5,20.0,42.58667008,24.8,12.854564208354821,,6.3,8.888062476757158,0.2,13.7
16079,2013,20.736999921092085,,1414.6666667000002,20.3,56.036036040000006,17.3,3.9358944143294843,,5.5,15.887942981587805,0.5,18.0
16081,2013,8.375805365900566,,1452.1428571,14.6,100.0,27.7,1.656641356868159,,2.6,5.838198498748957,1.0,13.2
16083,2013,14.436628532805967,,1761.1363636,13.900000000000002,27.990418230000003,21.2,7.688267769992442,,4.6,9.94066329954438,0.4,12.2
16085,2013,20.81462140992167,,652.26666667,15.299999999999999,100.0,19.7,1.6395133017116932,,1.1,14.440755873340144,0.3,15.1
16087,2013,21.954417103670835,,2043.4,17.8,45.56775838,25.3,8.292054685952051,,3.9,13.502219900757378,0.2,18.9
17001,2013,18.307735936357258,,1177.9122807,17.5,32.59913864,10.6,6.64313795568263,,7.1,11.301983920411821,0.4,14.5
17003,2013,19.190384084001106,,4114.0,,61.85967468,13.9,38.771929824561404,,12.5,11.06396866840731,0.6,23.8
17005,2013,16.369511280364666,,1777.7,19.6,60.73840612,11.3,8.491367110104726,,7.1,10.785619174434089,1.8,14.5
17007,2013,13.45935587102536,,2167.04,,19.363057320000003,14.4,9.991122290449065,,4.8,8.75244266172992,0.2,8.5
17009,2013,12.791375291375292,,,,41.06962664,10.4,17.23638470451912,,5.4,7.783301902965883,1.4,10.9
17011,2013,19.511551542160195,,2182.5625,15.8,57.39035965,13.0,4.000693761924033,,5.7,10.49341120095837,0.7,12.8
17013,2013,21.80511182108626,,1697.6666667,,100.0,13.3,1.6594231529039907,,1.7,11.195158850226928,0.0,15.8
17015,2013,22.994187988509587,,3071.6,7.5,81.87430948000001,13.4,3.7305085860911897,,5.4,11.50800197987131,0.3,15.8
17017,2013,15.978334461746785,,6816.5,,52.13311831,15.7,11.30820399113082,,5.9,9.668209116865215,0.3,12.8
17019,2013,10.82814581567155,,1191.5384615,11.0,12.71030082,12.6,25.392732230719073,,11.3,6.541895814705486,6.2,8.5
17021,2013,18.226543282183435,,1933.5555555999997,17.5,43.45114943,11.5,3.7949842717381896,,6.4,11.575170168688961,0.8,14.0
17023,2013,18.254116185150668,,2716.6666667,,59.54086318,11.7,2.081798084008843,,4.8,11.663602206411383,0.0,15.0
17025,2013,18.75461118489007,,2301.5,,64.7339848,12.4,3.1359138533178115,,4.7,9.965018436229554,0.2,15.9
17027,2013,15.342821552569506,,2910.6153846,11.8,48.75801070000001,9.6,5.998785991396374,,4.3,12.091758708581137,0.6,11.4
17029,2013,14.807833675758204,,1634.6969697,10.5,24.28860468,13.3,7.0181642224372816,,7.2,8.61813793574535,0.9,12.7
17031,2013,12.798134354996074,8.9,1109.4454875,17.2,0.04529639,18.4,43.29096234881163,,17.8,5.356225097955139,17.8,10.2
17033,2013,17.75147928994083,,1983.2,20.9,60.165514460000004,11.7,7.0127365910590145,,5.2,11.529862663685723,0.3,16.3
17035,2013,17.54402054292003,,11046.0,,100.0,11.6,1.970040853381752,,4.8,11.66132288326802,0.1,18.0
17037,2013,10.87407151494213,,2842.8648649,14.099999999999998,20.30524914,13.0,16.084716657126503,,7.1,6.966545392182083,2.5,8.1
17039,2013,17.626580345691075,,2072.875,,48.75309462,10.4,3.264490339773484,,4.5,10.724049051003671,0.2,14.1
17041,2013,16.600372589497002,,3995.2,3.6000000000000005,61.63663664,16.3,4.185508994070948,,10.0,9.478448858262396,0.1,10.6
17043,2013,12.991951565652718,6.7,748.72920065,11.4,0.04755029,10.7,19.72945471568688,,4.0,6.058511401118601,6.3,7.8
17045,2013,19.887408728610446,,3088.8333333,,51.803402240000004,12.0,1.7394623480015268,,7.7,11.44053017091036,0.1,15.8
17047,2013,18.72289516973232,,,,100.0,11.6,2.315160567587752,,6.1,10.771018984889578,0.4,15.5
17049,2013,15.898529970482508,,1267.6296295999998,12.9,59.69861574000001,10.1,2.620061854466943,,4.9,10.068411084914777,0.3,11.7
17051,2013,16.98580761432755,,5534.0,13.4,66.98735321,14.0,6.211517566099239,,5.1,10.142180094786731,0.6,15.9
17053,2013,18.79022820362785,,1407.4,7.3,41.779703149999996,10.8,2.15138303194911,,5.8,10.878504672897197,0.0,13.6
17055,2013,19.046896726077613,,2638.0,22.7,48.58067288,13.4,2.2852799594628834,,7.6,12.374176202498441,0.5,19.6
17057,2013,18.800759849131403,,3088.4166667,14.099999999999998,60.02589764999999,12.8,5.359906595346059,,6.1,10.942155553272373,0.1,14.2
17059,2013,21.778685480876344,,5588.0,,100.0,13.4,3.063814358230602,,4.9,10.464850011449506,0.6,20.2
17061,2013,17.912418396537813,,2312.5,,70.84833645,12.9,2.28625344752504,,4.6,10.15712682379349,0.0,15.6
17063,2013,12.375714826548707,,2948.6470588,14.000000000000002,24.37528714,9.8,4.823825503355705,,4.4,9.47856947856948,0.8,9.9
17065,2013,20.232390991854338,,4230.5,,68.09743408,13.3,2.0325686437656008,,3.2,10.99290780141844,0.3,16.3
17067,2013,21.138912855910267,,2123.7777778,14.899999999999999,70.97466499,13.5,2.110929336640456,,3.9,11.767079074771383,0.1,14.3
17069,2013,23.17452717261192,,1437.0,,100.0,13.4,5.1954130587409315,,8.8,11.373134328358208,0.1,30.3
17071,2013,23.036047680597445,,7331.0,,99.65898240000001,13.2,3.4372390759810747,,4.7,14.444637580392838,0.4,16.3
17073,2013,18.400544904541537,,2802.3888889000004,8.1,50.27532385,10.9,5.598885793871866,,5.6,11.302467366665798,0.1,11.4
17075,2013,19.82031789910159,,2281.3076923,,71.74103237,13.0,4.0277117435305305,,5.2,10.54516514126542,0.2,12.7
17077,2013,12.710843373493978,,850.07042254,19.6,37.16662792,14.1,21.77670468736991,,11.9,8.80703104432879,0.7,11.8
17079,2013,18.21588425106693,,9697.0,,69.85976490000002,12.6,1.9731404958677687,,3.9,9.736981934112645,0.0,13.6
17081,2013,17.121710100670274,,1385.25,21.2,58.77095835,12.6,12.177255023343394,,9.1,11.275483187715118,0.6,15.7
17083,2013,16.903402805433867,,2870.375,7.400000000000001,60.56993692,10.3,2.210065645514223,,3.8,13.736325702041277,0.0,11.0
17085,2013,23.755524800214296,,2061.5454545000002,8.6,72.5901755,13.5,2.6988762056455182,,6.1,12.622978155744539,0.7,12.1
17087,2013,18.629051060853346,,4203.6666667,,100.0,13.2,10.746150809317015,,4.6,13.099505861835093,0.4,19.0
17089,2013,11.103159812179264,4.7,2357.890411,12.7,3.55833555,15.8,26.636251398587905,,5.0,6.646954018496107,2.5,7.5
17091,2013,14.446267796159134,,2102.0555556,18.0,24.45680438,12.3,20.383924383357964,,7.0,9.9137676799849,1.5,16.2
17093,2013,8.560125788267568,,2954.8461538,12.2,10.41957189,9.1,15.993503256965095,,1.7,7.26163595763526,2.7,6.6
17095,2013,19.119875692992384,,1470.6388889,14.6,24.32018746,12.6,12.507374631268437,,9.2,11.361356579890137,0.5,14.5
17097,2013,11.866681245713263,6.7,1034.4963289,14.099999999999998,1.26730371,12.8,21.26395280437659,,4.9,7.011777704033273,4.2,7.7
17099,2013,16.974117228497732,19.3,2276.86,16.8,30.214880100000002,12.6,5.701045942009798,,6.0,10.418881078918796,0.1,11.7
17101,2013,16.576996652319465,,3366.6,,58.016990439999994,12.2,24.1108849239612,,4.7,9.17573872472784,0.4,17.3
17103,2013,17.260328578343444,,1562.7391304000002,,53.21251145,11.4,7.828901083438863,,5.9,10.35381484522832,0.7,12.1
17105,2013,16.671123709686047,,1944.1,14.099999999999998,40.80359435,10.1,7.894124641352391,,5.6,9.27512355848435,0.2,12.7
17107,2013,16.535908267954134,,3363.5555556000004,16.6,39.864708789999995,10.1,17.934188289094344,,6.6,9.337435897435897,0.7,14.0
17109,2013,15.127274982172201,,1553.047619,10.3,29.50447688,14.0,9.419644228701344,,7.5,8.817172790212096,1.4,11.5
17111,2013,11.846686497293607,6.6,1767.0228570999998,13.0,9.87854644,11.0,9.22839706550672,,3.1,7.734508419385381,2.7,7.7
17113,2013,10.919976919165663,,1572.5740741,11.5,16.49682731,9.4,15.534337771548703,,6.4,7.711099549865412,1.9,9.1
17115,2013,17.446901725979135,,1258.6022727,19.4,15.26162791,10.7,20.77869075474778,,9.3,11.391202346041055,1.1,13.8
17117,2013,18.007712082262213,,3982.5833333000005,,58.513555950000004,11.9,2.5725843832961104,,5.7,11.994568906992532,0.2,14.9
17119,2013,15.359863507789933,13.5,2087.7054264000003,16.7,13.34066146,10.2,11.269389990796391,,5.7,11.184679392106633,1.4,11.8
17121,2013,18.25493289198066,,1792.6818182,17.0,45.056672670000005,12.4,6.790376247760429,,7.2,11.590962186696926,0.6,19.2
17123,2013,21.025725593667545,,6316.5,,100.0,11.1,3.653444676409186,,3.4,11.386088196354008,0.1,13.7
17125,2013,20.439762443438912,,2925.4,10.1,77.48534023999999,12.2,2.040253653156879,,6.5,10.60247303341226,0.2,15.8
17127,2013,19.20253249814777,,5146.0,,50.508782159999996,11.4,10.214631592723466,,7.6,10.66722972972973,0.4,19.6
17129,2013,17.292395800190903,,4236.0,14.2,75.69460842,10.0,2.498620635295972,,5.7,11.613629387086872,0.0,11.5
17131,2013,19.657853810264385,,3287.0,12.2,77.75952294,10.6,2.327718223583461,,4.4,11.634896780827335,0.0,12.2
17133,2013,15.079056699644319,,3300.9,14.899999999999999,41.35995388,7.7,1.8986769536783097,,3.5,10.751362316534745,0.8,10.4
17135,2013,18.122062529800424,,2005.8666667,18.5,41.62237576,11.8,9.950465225249348,,5.5,12.155982725040223,0.1,14.6
17137,2013,17.634285714285713,,2960.3333333,13.5,36.22809238000001,10.8,8.463188798554652,,6.0,10.690971355188527,0.4,13.9
17139,2013,17.63990267639903,,2969.2,,69.23750505,12.7,1.7620552828031475,,10.0,9.258101955182573,0.0,11.6
17141,2013,16.76615773160372,,1724.3225805999998,17.3,47.099837369999996,11.7,3.910193626158367,,5.0,10.224277686607987,0.4,10.1
17143,2013,14.709795751763913,11.8,887.06666667,11.6,14.64551138,11.2,24.990246744015778,,9.5,8.986389382027221,2.0,11.0
17145,2013,16.846274293082804,,1862.3333333,,43.642058170000006,11.8,11.847443873410873,,4.7,10.623869801084991,1.2,15.6
17147,2013,17.57867186073407,,3344.4,12.9,67.66094804999999,9.2,1.9975932611311673,,2.9,10.396544954848842,0.4,10.9
17149,2013,19.62541223321511,,2052.625,8.6,72.30675593000001,14.9,3.2441696761951397,,4.1,9.140213750199393,0.6,16.3
17151,2013,22.81803903971281,,,,100.0,14.8,5.384439881359799,,5.5,12.033195020746888,0.1,22.5
17153,2013,19.395893432886478,,,,100.0,14.2,35.94034797017399,,12.2,11.876075731497417,1.1,22.4
17155,2013,19.88044406490179,,6005.0,,100.0,12.8,3.711827231314324,,2.8,13.183279742765272,0.0,11.9
17157,2013,16.937452901281087,,1967.4117647,9.5,42.64249014,10.9,11.493768438798242,,5.1,11.54442637212997,0.1,15.4
17159,2013,19.55272363818091,,1248.3076923,7.3,43.46701164,11.8,2.8495651637574784,,6.5,11.654105513685046,0.4,17.0
17161,2013,17.08770741618693,,1822.1728395,17.5,10.91998428,13.4,18.41982139587868,,8.9,10.587524939619868,1.5,12.9
17163,2013,13.56439094408071,9.1,1648.7743902,16.1,9.75464348,11.8,34.78372419024389,,8.7,14.941560864435324,3.9,13.6
17165,2013,18.77998629198081,,1133.4090909000001,,43.663950549999996,12.6,6.701402805611223,,9.0,11.078263575540689,0.8,20.1
17167,2013,15.065205055714292,,989.11,18.0,14.12655407,10.0,16.54217250301358,,7.0,10.572684313142329,1.4,13.5
17169,2013,19.03409090909091,,3770.0,,57.635206790000005,14.8,3.3110814419225636,,5.2,14.143962327615203,0.5,14.9
17171,2013,18.441757819996162,,2675.5,,100.0,12.8,0.624054462934947,,4.5,10.509475756829929,0.1,12.4
17173,2013,20.10209152098297,,5584.75,12.0,77.73107365,12.0,1.3024342046169046,,4.8,12.925759150213601,0.2,13.4
17175,2013,20.98159509202454,,5937.0,,100.0,11.9,2.288791652642208,,4.2,10.517166449369839,0.4,14.4
17177,2013,19.913865141094043,,1907.88,9.2,40.09347949,11.5,12.92190637218641,,8.7,10.6618348273889,0.6,14.8
17179,2013,16.515491758765943,,2257.3166667,12.2,20.41818692,9.6,3.715735891032583,,5.0,10.329958033342317,0.4,10.9
17181,2013,19.197217629283312,,1480.6666667000002,,65.86927224,14.9,4.361810179437986,,6.2,11.403383027522935,0.6,17.2
17183,2013,17.12229323075014,,2039.7,17.6,31.256355280000005,12.2,16.995082997523014,,10.5,11.948927576828494,0.9,15.1
17185,2013,18.593093993659497,,1989.1666667,,38.89679417000001,12.1,2.8528021607022285,,5.6,9.942597205675295,0.4,15.9
17187,2013,17.642396104631413,,1769.9,7.9,45.47918902000001,14.3,8.737754757347146,,6.4,9.410997609215388,0.1,11.7
17189,2013,18.10739558762314,,3674.5,,73.64773036,10.3,2.5707643921783125,,4.0,12.62992401083064,0.4,13.2
17191,2013,20.02520403264522,,2392.8571429000003,15.299999999999999,69.93436754000001,13.2,1.8891687657430731,,5.9,11.278312131554452,0.6,15.2
17193,2013,21.24844118054593,,3660.0,,62.032049099999995,11.6,1.6131237183868763,,5.2,11.950943724449857,1.0,17.5
17195,2013,18.460708568246677,,1719.2352941,11.7,37.34315703,12.1,7.251934651762683,,7.1,11.203226529240421,0.5,14.2
17197,2013,10.765443871447083,7.3,2121.478125,12.8,3.9293937100000003,11.2,23.647909040618636,,3.9,7.026880528247961,4.2,8.1
17199,2013,17.3180133432172,,1327.94,21.7,34.798137350000005,12.6,7.0549199771792335,,6.5,12.218030641311879,0.4,15.1
17201,2013,15.267834126724983,21.6,1341.5545455,15.4,7.91421972,13.2,20.262863687181305,,8.1,9.622568128578276,1.0,12.5
17203,2013,15.737822533118099,,2034.9473684,7.9,54.885681770000005,7.9,2.8815258463357583,,3.5,9.255359547070805,0.2,8.8
18001,2013,14.343031982450064,,2868.25,14.899999999999999,53.674353679999996,18.9,2.5302114803625377,,11.9,7.495784148397977,0.0,11.1
18003,2013,12.7828157036507,,1670.3568074999998,12.8,11.87969459,17.2,20.136245409182752,,7.1,8.920826568490698,0.6,10.9
18005,2013,14.746092524009793,,1201.515625,13.5,33.703153889999996,15.0,11.54369305787245,,4.7,9.366958311888832,0.5,11.8
18007,2013,16.18655692729767,,4440.5,16.7,100.0,18.0,1.8814462201065398,,4.3,9.685744648550175,0.5,17.2
18009,2013,19.420592247813175,,1822.0,26.6,50.610997960000006,16.6,2.234504540071062,,5.7,11.565111065824333,0.3,20.5
18011,2013,12.224505352467437,,574.01010101,12.5,34.40501412,10.9,5.01473909220983,,4.4,7.961494362698261,0.2,8.1
18013,2013,20.518100298904017,,5076.0,10.9,100.0,17.7,2.4193548387096775,,2.4,14.153999501619735,0.7,12.1
18015,2013,17.207776065231442,,3360.5,21.2,81.40411808,16.2,1.6758665274255309,,4.3,11.095100864553315,0.1,13.8
18017,2013,16.011403395101723,,2434.8125,16.6,44.66714572,19.6,11.465903819390753,,6.6,10.805040975139454,0.9,13.7
18019,2013,13.949133891807469,,1940.4385965,15.7,20.514914,16.0,11.163359437516295,,5.9,10.505584950029395,0.4,15.1
18021,2013,16.082814492536194,,1793.2,16.8,60.88880625,15.5,2.319002419504932,,4.4,9.707317073170731,0.1,16.9
18023,2013,15.137642678386133,,2768.1666667,16.4,49.78328919,19.1,6.30175905216708,,4.2,8.43304140454751,0.0,13.1
18025,2013,16.864406779661017,,,20.2,100.0,17.9,2.374249249249249,,5.6,9.971824084282739,0.0,21.5
18027,2013,14.410507403506598,,2883.7272727,26.700000000000003,60.28185035,20.7,3.1946880481082434,,11.3,8.541144390200994,0.3,13.1
18029,2013,14.696716862019743,,2177.826087,12.3,53.05812536,13.2,2.6353176588294147,,4.9,9.88436853551159,0.4,12.1
18031,2013,15.048025613660618,,2344.0909091,17.2,53.795648799999995,15.7,3.118855777015305,,4.2,10.080790408068749,0.4,13.7
18033,2013,14.36663598385612,,1565.0370369999998,13.3,42.2992208,15.4,3.0317373914278276,,5.1,9.839678078691875,0.3,16.0
18035,2013,15.578913130932715,,1265.3440859999998,18.7,22.811907780000002,16.4,10.828832660004252,,7.9,9.144823934339422,1.5,17.2
18037,2013,15.354228267297456,,1351.0967742,11.2,49.24681897,14.0,3.2254233665059493,,3.3,10.12063492063492,0.2,9.3
18039,2013,13.06410928797982,,2124.2043011,14.800000000000002,20.5872676,21.8,14.41644602389989,,8.4,7.920715663918611,0.5,12.5
18041,2013,17.60261898766054,,3037.25,23.9,36.78378712,17.0,3.0150962176509624,,9.6,11.61632564685504,0.4,19.4
18043,2013,13.873030071825093,,1865.95,18.8,20.327710579999998,13.7,9.06150159744409,,6.8,10.654437023732715,0.8,13.4
18045,2013,18.72408482407298,,8631.0,13.8,65.9512761,15.2,2.805704933364508,,3.5,9.632571996027806,0.0,15.6
18047,2013,15.359164127122332,,3845.6666666999995,24.7,88.85953134,14.5,1.7229407169516535,,3.7,8.502235902201056,0.1,12.5
18049,2013,17.418944691671964,,1894.4545454999998,18.6,64.92129007,18.4,4.068025896221857,,6.3,10.45626159851539,0.4,16.9
18051,2013,16.037510452753555,,2396.5714285999998,16.5,53.619078890000004,12.6,4.944202422868056,,4.2,9.723696105019062,0.4,13.4
18053,2013,17.33604473817997,,2121.3030303,16.7,28.91337549,15.1,10.97443699674183,,8.5,10.766276517922456,0.2,17.1
18055,2013,17.5468067560551,,3687.2222221999996,15.9,74.84396201000001,16.5,1.863579891518439,,5.8,12.100276352151598,0.2,17.4
18057,2013,9.877449824495214,,745.15363881,7.3,5.63537763,9.6,11.88047085098789,,2.7,7.9418930074294805,0.3,7.0
18059,2013,14.44632290786137,,1404.78,15.0,30.446272959999998,11.8,4.579513524252831,,2.7,10.284982511133622,0.2,12.2
18061,2013,15.456410256410255,,2316.6470588,12.3,85.84747485,14.7,2.458368398235279,,4.7,11.10741270845122,0.2,15.4
18063,2013,11.786656246947349,,1778.8536585000002,12.8,17.84692811,10.9,9.911655665677586,,2.2,9.724807844727481,0.1,8.9
18065,2013,17.290092746145813,,2475.2,16.8,42.8551211,15.8,4.5093860984271945,,6.2,11.11168362746361,0.3,15.9
18067,2013,17.592883560153737,,1655.12,19.1,21.535431170000003,14.5,11.381122048432877,,7.9,11.786389413988658,0.4,15.9
18069,2013,15.561356282459146,,2061.3888889000004,15.8,50.95625471,15.1,2.8263686426951735,,5.0,9.504553605963642,0.4,13.4
18071,2013,15.18290858024265,,1774.5416667,19.5,43.732301299999996,17.8,6.3574084032827525,,4.8,8.701431176779698,0.2,12.5
18073,2013,15.393591239565568,,1972.2352941,13.200000000000001,68.03871199,14.6,2.4971555182945084,,4.7,10.099995984097024,0.2,14.3
18075,2013,16.32346027268453,,2120.3,17.1,55.65331953,16.7,1.6359630619228425,,6.5,8.874721071087025,0.1,16.5
18077,2013,15.662241432540908,,1618.25,17.5,45.096829899999996,16.9,5.3345249468396565,,7.0,10.563408164073326,0.2,14.4
18079,2013,14.0893470790378,,2373.25,18.5,60.19631902,15.9,2.6020336110718825,,5.0,10.499976168914731,0.6,14.8
18081,2013,13.265249982807234,,1359.4951456,14.3,13.89648703,12.6,6.406386639961635,,3.9,9.506927230452913,0.3,10.0
18083,2013,16.352647483904875,,1163.9090909000001,20.8,36.21488033,16.8,5.270997752574087,,8.3,9.043919031580351,0.3,14.3
18085,2013,14.797405766390547,,2417.0625,18.2,46.59763696,17.7,6.9885330272034265,,5.1,8.538692842083433,0.2,11.7
18087,2013,12.46816666229095,,3376.8181818000003,16.0,91.61549235,26.6,2.322291327443077,,26.1,7.221770917952884,0.6,9.9
18089,2013,14.32528287766507,9.1,1765.5871886,17.5,3.9681051600000004,16.4,37.70318664643399,,8.4,8.896701652426595,2.8,13.6
18091,2013,15.416924692388465,,2322.4791667,15.6,35.62758485,15.5,14.836043482166922,,7.0,10.390167545944692,1.1,14.5
18093,2013,17.801115565626635,,2429.0,19.5,58.447132270000004,16.5,2.907519596986081,,5.6,11.860905978553038,0.7,16.7
18095,2013,16.562166642364335,,1908.0,18.5,23.08866875,16.1,11.62050569729903,,8.2,10.212778579762304,0.4,17.3
18097,2013,11.17384038661307,6.4,1298.1190818,17.4,0.60018176,19.3,36.60497981895155,,9.4,8.341437945966975,1.9,12.9
18099,2013,15.736516734171818,,1469.46875,12.1,63.346156300000004,19.0,6.330620311537071,,7.1,9.422360786351433,0.2,12.8
18101,2013,16.8572266197596,,2584.0,19.2,72.28565898999999,14.9,1.98656149576395,,5.3,11.83621241202815,0.2,11.8
18103,2013,15.398014764840878,,5255.5714286,16.1,46.486735499999995,16.0,8.712865880297073,,4.3,12.197619804357807,0.3,17.2
18105,2013,11.077089844299913,,1629.1529412,14.899999999999999,21.24820618,15.7,12.545655069682168,,8.4,6.368588016998862,4.5,10.1
18107,2013,16.438104727692266,,2005.3157895,16.2,52.75417060000001,17.1,3.5509616642679576,,6.1,9.537631471110505,0.1,14.1
18109,2013,14.520362251961236,,1974.3714286,17.4,49.1378059,14.1,2.4748255486368955,,3.3,10.671557236955811,0.1,14.0
18111,2013,17.201311662389507,,14258.0,22.5,100.0,17.4,2.480390078439686,,4.4,9.041723979825768,1.3,15.9
18113,2013,13.70025402201524,,2969.0625,17.0,68.04947829000001,18.9,3.2625397293144456,,5.8,9.561627340233377,0.1,13.8
18115,2013,18.894086201135984,,,,100.0,14.9,2.2551440329218106,,5.3,11.413828689370485,0.0,12.8
18117,2013,17.28762288883287,,1650.1666667000002,26.700000000000003,83.45766129,15.9,3.005698724090978,,5.7,9.505907626208378,0.1,18.0
18119,2013,16.583936084716118,,5395.75,13.5,100.0,18.4,2.1288489309172216,,3.8,12.3166626592931,1.5,16.4
18121,2013,17.03892788768347,,3467.6,16.1,74.97548878,17.9,3.4863451481696686,,4.5,10.328777244181751,0.9,14.6
18123,2013,16.197146830097335,,2149.5555556,17.7,55.04188644,15.2,4.940874035989717,,5.1,9.177545691906005,0.1,14.9
18125,2013,18.271308523409363,,6423.5,21.2,100.0,14.7,0.5242566510172144,,5.6,10.726504326826323,0.3,17.5
18127,2013,13.839065822511081,16.2,1750.5106383000002,12.3,20.75293745,13.1,7.569868255352126,,4.0,9.490560335915257,1.2,10.9
18129,2013,15.977465670357185,,2877.3333333,15.8,66.761868,11.0,3.1929374246490103,,3.5,9.723633407843934,0.0,12.1
18131,2013,17.358373908339132,,2227.6666667,26.6,80.94314281,16.7,2.686184260167509,,5.3,8.751608751608751,0.3,17.0
18133,2013,14.903717928201846,,2231.0588235,12.5,64.80257092000001,15.4,6.317627450461652,,4.4,9.22907709229077,0.1,13.6
18135,2013,18.206659640082755,,4359.3333333,22.7,61.86618777,17.1,2.8450433108758424,,5.7,10.00355275846318,0.3,16.1
18137,2013,15.981057393271133,,1696.6470588,16.8,83.24311194,14.3,2.5632071518368487,,4.8,11.069259381326804,0.4,13.8
18139,2013,16.98634972934808,,2479.7142857,17.4,61.16030359,15.5,2.6018427304861795,,7.0,10.696250956388678,0.5,14.9
18141,2013,14.076179349494858,9.2,1155.1861472,14.6,9.00157719,16.7,20.352163903199923,,7.4,8.930219175092025,1.4,12.9
18143,2013,15.070511471269207,,2198.4545454999998,24.0,52.71494148,15.6,2.3216143124609947,,5.9,8.860690258710276,0.2,18.5
18145,2013,14.9798118782848,,3697.1666666999995,22.3,52.0478891,16.0,5.823279638740985,,6.3,10.3427755296358,0.2,13.2
18147,2013,17.079279452846546,,3488.1666666999995,16.7,100.0,14.7,3.6927480916030535,,2.8,11.663968115581019,0.0,12.9
18149,2013,16.353342841090797,,2922.0,19.7,82.38239951999999,17.0,2.8237417802037217,,5.6,10.284007663698862,0.4,17.8
18151,2013,16.938698321259203,,2438.5714285999998,15.8,67.24879333,15.9,6.276689090377303,,3.3,10.03577480700433,0.2,12.8
18153,2013,15.848235405430977,,3578.8333333000005,21.3,78.96158324,16.3,6.350546409643075,,7.8,8.615256555086509,0.1,18.1
18155,2013,15.852047556142669,,10628.0,24.0,100.0,18.2,2.506170495538257,,5.1,11.231376543995925,0.6,13.3
18157,2013,10.130088539348073,,1516.6403509000002,15.0,14.50109966,17.2,14.309221764183388,,6.9,6.8301049957298385,3.1,9.5
18159,2013,18.60524961399897,,1986.125,14.3,61.602660639999996,14.1,2.2483263862574208,,5.6,12.441869951864241,0.0,16.9
18161,2013,16.76474613384426,,7530.0,20.7,100.0,16.4,3.3288409703504045,,4.0,10.425531914893616,0.1,14.8
18163,2013,14.95318867716709,,1070.1428571000001,19.9,9.16734835,14.9,13.437050928520305,,8.7,9.546850615339666,1.7,13.5
18165,2013,18.00403734544537,,3234.0,20.4,60.368862570000005,15.2,1.5529879488135172,,5.5,12.476767676767677,0.2,15.9
18167,2013,14.16728280961183,,1089.8080808,17.9,23.758437800000003,15.8,12.168313533918065,,7.7,9.364595710638698,0.7,16.4
18169,2013,18.850909541665377,,2346.4285714000002,15.4,49.98479689,16.1,3.641653905053599,,6.4,9.850403672629412,0.4,15.6
18171,2013,18.19811208029633,,4251.5,,77.10390221,14.4,2.339319470699433,,3.2,10.29524246596298,0.5,17.3
18173,2013,15.051271938473674,,767.3974359,12.0,29.30690747,11.8,4.9615212007379945,,2.8,10.443695152178282,0.2,10.7
18175,2013,15.112135066057094,,2570.7272727,27.1,76.84523388,18.7,1.5785347776510834,,5.1,9.655596555965559,0.1,17.0
18177,2013,17.55403112783064,,1530.3111111,15.5,33.04990061,17.2,9.705792260454803,,10.2,10.86796164248832,0.7,17.3
18179,2013,16.644416381021106,,1455.7368420999999,13.5,50.56086264,14.2,2.2846212148554517,,4.2,8.792889228710694,0.1,12.3
18181,2013,18.4295725585017,,2467.2,14.3,67.96656251,17.3,3.4308532311955013,,3.0,11.136156281865507,0.2,15.2
18183,2013,15.599555328546105,,2084.0625,10.8,71.16424366,14.5,3.218729338222035,,3.6,10.423194383849602,0.3,13.0
